Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1467991100661059588,giulia✨,2021-12-06 22:55:27+00:00,0,ORGOGLIOSA DEL PERCORSO CHE STAI FACENDOMERITI TANTISSIMO💛 AMICI21  LDA ,#AMICI21#LDA,5,0.6369,
1467988334890921998,flav . .,2021-12-06 22:44:27+00:00,0, Amici21  alexamici  Alex dai cagateci  Stelline ,#Amici21#alexamici#Alex#Stelline,3,0.0,Alex
1467986456778006531,𝐒𝐎𝐅𝐈𝐀,2021-12-06 22:36:59+00:00,1,"Anche io amo tante persone come essere umano. Ad esempio Alex Rina lo amo. Come essere umano, si intende.  Amici21  GFvip  Alex  soleil",#Amici21#GFvip#Alex#soleil,3,0.0,Alex
1467981814396510219,flav . .,2021-12-06 22:18:32+00:00,1," Alex  Alexamici  Amici  Amici21 raga qualcuno mi caghi, come si entra nel gruppo “stelline”???",#Alex#Alexamici#Amici#Amici21,3,0.0,
1467979672428421123,marimar,2021-12-06 22:10:02+00:00,1,"Un esempio di sapere avere un carattere: educato  , bravo, sicuro, onesto e canta da Dio 😍.... e tante cose belle Alex ❤️ rimane sempre te steso perché sei molto umano di una profondità speciale. alex  Amici21  alexwyse  Amicispoiler ",#alex#Amici21#alexwyse#Amicispoiler,4,0.4588,Alex
1467979159003672578,C✨,2021-12-06 22:07:59+00:00,0,Manchi..💔  Guido  Amici21 ,#Guido#Amici21,4,0.2732,
1467964259455934468,giulia,2021-12-06 21:08:47+00:00,0,comunque c’è una maledizione contro i compagni di stanza di luigi. Se sei in stanza con lui è scientificamente provato che non durerai molto perché  in quella stanza deve sopravvivere solo lui  Luigi  Amici21  caroligi  Guido,#Luigi#Amici21#caroligi#Guido,3,0.0,Luigi
1467962522632400900,Alessia,2021-12-06 21:01:53+00:00,0,Ti aspetto in stanza sapendoChe tu non ritorneraiAnche una mamma conserva un anelloPer una figlia che non avrà maiSteso su un pratoRicordo quando eravamoImmersi in un cielo stellatoChe vedo sfocato ormai❤️❤️ Scusa  lucastreaming  LDA  amici21,#Scusa#lucastreaming#LDA#amici21,3,0.0,
1467960683170091010,anto 🚬stream scusa,2021-12-06 20:54:34+00:00,4,più del gfvip c’è di interessante il nuovo inedito di luca d’alessio stream stream!!  amici21  amemici20  lda  lucastreamingparty  gfvip  gfvipparty  teamsoleil  bitchesvip  unprofessore  marefuori ,#amici21#amemici20#lda#lucastreamingparty#gfvip#gfvipparty#teamsoleil#bitchesvip#unprofessore#marefuori,3,0.0,Rea;LDA
1467960360875528194,Flavia Gufetta,2021-12-06 20:53:18+00:00,9,"Ma la classe, l'educazione, la determinazione con cui ha messo i puntini sulle i, rifiutando di essere additato per ciò che non è.Artista e persona di livello superiore. Alex Amici21",#Alex#Amici21,4,0.34,Alex
1467959474069639173,anna💛si sente viva e parte da 0 sbattendo al muro,2021-12-06 20:49:46+00:00,2,NELLA MIA TESTA FACEVA RIDERE  LUIGI  AMICI21  caroligi ,#LUIGI#AMICI21#caroligi,2,-0.4466,
1467957941466808323,.mannaggia.,2021-12-06 20:43:41+00:00,0,IO PRONTA PER METTERMELI IN PUNTATA💛  Luigi  luigistrangis  caroligi  Amici21 ,#Luigi#luigistrangis#caroligi#Amici21,5,0.6369,Luigi
1467957032040996872,Alessia,2021-12-06 20:40:04+00:00,0,Scusa per ciò che non ti ho mai saputo dare Scusa non so se stringerti o lasciarti andareScusa questa clessidra non accetta pausePerché vogliamo fermarci ancora?❤️cuore 🥰noi siamo qui❤️❤️😘  LDA  lucastreamingparty  stream   amici21,#LDA#lucastreamingparty#stream#amici21,5,0.7003,LDA;Rea
1467952452758560771,Benedetta 🙆🏻‍♀️,2021-12-06 20:21:52+00:00,2,Perché loro sono talmente fratelli siamesi che se non finiscono anche nei guai insieme non sono felici yeeaaahhh 💪🏼💜💙🤙🏼 Amici21  Mattia  Christian ,#Amici21#Mattia#Christian,5,0.9118,Mattia;Christian
1467949681087062019,Elena Colombini,2021-12-06 20:10:51+00:00,2," Ma perchè  LDA deve pulire casa per tutti??? A questo punto ci fate pensare che lo prendete di mira perchè ha il padre famoso solo x far vedere che viene trattato (giustamente) come gli altri, TUTTI dovevano uscire e filare a pulire casa, TUTTI, non uno solo.  AMICI21",#LDA#AMICI21,4,0.4479,
1467946879413637122,✨_anny_100✨,2021-12-06 19:59:43+00:00,0,I due Luca ingiustamente accusat⛓ LDA  aka7even  amici21 ,#LDA#aka7even#amici21,3,0.0,LDA
1467944368279629833,edoαrdo ↷,2021-12-06 19:49:45+00:00,0,alex NERO  amici21  alex ,#amici21#alex,3,0.0,
1467943284718940165,@turbomαrti👻,2021-12-06 19:45:26+00:00,0,lo sapevo... me lo sentivo che non stava dormendo ma piangendo per guido... che mini💔  NonSiMolla  Amici21  guido ,#NonSiMolla#Amici21#guido,4,0.2732,
1467943198110765063,edoαrdo ↷,2021-12-06 19:45:06+00:00,0,alex e lda nel daytime di domani verso albe:  Alex  AMICI21 ,#Alex#AMICI21,3,0.0,Alex
1467941336745713671,Claudia,2021-12-06 19:37:42+00:00,1,Mi si è spezzato il cuore  Amici21  Luigi Ancora di più ,#Amici21#Luigi,3,0.0,
1467938764890808326,ta_ls,2021-12-06 19:27:29+00:00,0,Ma che bella che è Elena ❤️   elenaemanuele  amici21  lda ,#elenaemanuele#amici21#lda,3,0.0,Elena
1467934246694178822,Irene,2021-12-06 19:09:31+00:00,1,Luca per una settimana:  AMICI21  lda ,#AMICI21#lda,3,0.0,
1467931471700758533,marimar,2021-12-06 18:58:30+00:00,1,Daiii ragazzi manca poco ! ❤️ facciamole arrivare questo disco di oro  ad Alex ⭐️  Alex  alexwyse  Amici21  amici ,#Alex#alexwyse#Amici21#amici,3,0.0,Alex
1467927513263484934,LaMichi,2021-12-06 18:42:46+00:00,7,"quanta cattiveria nei confronti di Albe, ha sbagliato per carità, tutto questo odio gratuito non se lo meritaNon ha ammazzato nessuno, ridimensioniamoci  Amici21  albe",#Amici21#albe,5,0.5859,Albe
1467926385222164491,Wendy💫💜🤍 || 🦁🦁,2021-12-06 18:38:17+00:00,15,"Ripensavo a questo: ""siete lì perché volete diventare famosi"" scusami Raimondo ma tu a Ballando e ad Amici che ci sei andato a fare esattamente? Cucinare le patate? No chiedo perché questa è la cosa più incoerente che tu potessi dire. Spiace🤷🏻‍♀️🙃  Amici21  Mattia  Christian",#Amici21#Mattia#Christian,1,-0.6767,Christian;Mattia
1467920884782481429,marimar,2021-12-06 18:16:26+00:00,0,❤️ aparte di bravura e talento ... sempre ha le palle per dire ciò che pensa con rispetto e onesta⭐️ Alex  alexwyse  Amici21  amici ,#Alex#alexwyse#Amici21#amici,3,-0.1531,Alex
1467918653312147463,Francesca🧸💖,2021-12-06 18:07:34+00:00,11,Maledetto il nostro amore.Maledette le tue scuse.Maledette le paure.Maledetto anche il destino che mi ha fatto innamorare💛💖 Amici21  Carola  Luigi  caroligi  carolaeluigi  luigiecarola ,#Amici21#Carola#Luigi#caroligi#carolaeluigi#luigiecarola,5,0.9186,Carola;Luigi
1467918608865148944,la queen dei pali||Giusy,2021-12-06 18:07:23+00:00,0,io non sono d’accordo con Rudy perché far pulire tutto a Luca quando non è solo lui a sporcare non ha un senso logico  Amici21  LDA,#Amici21#LDA,4,0.34,
1467916691938156549,ssomeonee4,2021-12-06 17:59:46+00:00,2,io che credevo che avremmo visto la festa per il disco d'oro di Luca 🤡🤡  amici21  lda,#amici21#lda,3,0.0,
1467915356400406530,MissClois86,2021-12-06 17:54:28+00:00,1, AMICI21  Alex  GiuseppeConte  scusa ma dovevo! 🤣🤣🤣  ,#AMICI21#Alex#GiuseppeConte,5,0.8718,
1467913130441428998,Valentina Carioti,2021-12-06 17:45:37+00:00,0,No vabbe top ahahaha  Amici21  MareFuori  Mattia  Christian ,#Amici21#MareFuori#Mattia#Christian,2,-0.4199,Christian
1467912025544220676,MissClois86,2021-12-06 17:41:14+00:00,0,Ma solo io ho notato che la Cuccarini non voleva dare nessun provvedimento disciplinare perché SA che Alex non sarebbe stato capace di una cosa del genere?  Amici21  Alex ,#Amici21#Alex,3,0.0,Alex
1467910142326976517,MissClois86,2021-12-06 17:33:45+00:00,0,Tweet dell'anno...  AMICI21  alexwyse  Alex  ,#AMICI21#alexwyse#Alex,3,0.0,
1467910140783382539,Silviass,2021-12-06 17:33:44+00:00,3,"Per me è L amicizia e il supporto di loro (albe ,Alex ,Tommaso e Giacomo ) per LDA🥺❤️😍  Amici21  lda  Luca  amici ",#Amici21#lda#Luca#amici,5,0.7739,Alex;LDA
1467905762097655808,Erika Di Biasi,2021-12-06 17:16:20+00:00,2,"Amo le persone sensibili e introverse come Luigi perché non hanno un mondo dentro meraviglioso ma non hanno bisogno di fare sceneggiate o urlare ciò che pensano,si concedono solo a pochi. Solo verso chi merita e sa andare oltre. Sei prezioso Gigi🤏💛  Luigi  caroligi  Amici21 ",#Luigi#caroligi#Amici21,5,0.6369,Luigi
