Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1476699467034370056,HANNA E CAROLA,2021-12-30 23:39:23+00:00,0," carola Allora Cocco che vogliamo fare? luigistrangis Non riesco a trovare le parole per dirti che sono ""Gelosoooooooooooo""💘Questa e' verità  caroligi .Vi amo ❤️ Amici21 ",#carola#luigistrangis#caroligi#Amici21,5,0.6369,
1476699433899335680,caroligiforever,2021-12-30 23:39:15+00:00,0,Mi mancano un casino  caroligi  Amici21  luigistrangis  carola ,#caroligi#Amici21#luigistrangis#carola,3,0.0,
1476698923595141120,eli & alex,2021-12-30 23:37:13+00:00,0,un po' tutti noi in questi giorni aspettando il disco d'oro di alex Amici21  Alex ,#Amici21#Alex,3,0.0,Alex
1476693527543402501,marimar,2021-12-30 23:15:47+00:00,6,"Chiudiamo questo giorno così persone diverse ❤️Voglio ringraziare a tutte le fan page che hanno dato il suo tempo e buona volontà per portare avanti un gran artista come Alex, so che è solo il inizio ed è già un bellísimo inizio.  amici21  ALEX  sognialcieloORO  AlexWystar ",#amici21#ALEX#sognialcieloORO#AlexWystar,4,0.3182,Alex
1476682539456675843,nellavitaprendosolopali,2021-12-30 22:32:07+00:00,3,io tranquillamente su tiktok trovo Luca che mangia il sushi  LDA  Amici21 ,#LDA#Amici21,3,0.0,
1476679277257105416,Evelin,2021-12-30 22:19:09+00:00,1,"“E vedi quanto costa poi parlarne, dirti che ti voglio veramente.. che non ho visto mai occhi più grandi, blu come il cielo che avevo davanti” 💫🌹L’UNICA FORZA CHE HO.(la mia parte preferita) alex  amici21 ",#alex#amici21,2,-0.4767,Alex
1476678645091549196,g.🤍 || stream 6PM✈︎,2021-12-30 22:16:39+00:00,0,"ho appena scoperto che puddu in sardo significa ""gallina"". vedete che zia carola ha tutto negli schemi, anche le sue galline  Amici21  carola",#Amici21#carola,4,0.34,
1476676333535125519,Alexsupporter,2021-12-30 22:07:27+00:00,4,"ULTIMA ORA.Questo ragazzo è speciale, tanto speciale.L'oro non aggiungerà bellezza al tuo brano perchè è gia strepitoso, sarà più un 'ehi la mia passione più grande mi sta dando tante soddisfazioni!'♥️ amici21  alex  alexwyse  sognialcieloOro",#amici21#alex#alexwyse#sognialcieloOro,4,0.5093,
1476673014813143044,Un po' sclerata,2021-12-30 21:54:16+00:00,0,"dimmi come come, come faccio a non pensare a te per ore oreeee.questa canzone è l'unica che non mi si toglie dalla testaaa AHAH.domandinaaa: voi quale canzone preferite di amici?? Sissi  Amici21  comecome  canzone",#Sissi#Amici21#comecome#canzone,3,0.0,Sissi
1476667076018380801,Alexsupporter,2021-12-30 21:30:40+00:00,3,1 ORA E 30 ALLA MEZZANOTTE.Stremmate e acquistate più che potete. amici21  alex  alexwyse  sognialcieloOro  Mediaset  alexwyseStar  amemici20 ameamici21  Natale  capodanno2022  capodannoinmusica  Capodanno2021  Twitter ,#amici21#alex#alexwyse#sognialcieloOro#Mediaset#alexwyseStar#amemici20#ameamici21#Natale#capodanno2022#capodannoinmusica#Capodanno2021#Twitter#,3,0.0,Alex
1476666996213301259,Marty🧜‍♀️,2021-12-30 21:30:21+00:00,0, amici21  amici20  amemici20  sangiovanni  sangiulia  aka  alex  alexwyse  sognialcieloOROCi sono fan dispost* a regalare copie!! ,#amici21#amici20#amemici20#sangiovanni#sangiulia#aka#alex#alexwyse#sognialcieloOROCi,4,0.4374,
1476666840206225412,saretta/alex'smalinconiastanaccount🦋🤍,2021-12-30 21:29:44+00:00,1,"qui ci vorrebbe guido con il suoNON SI MOLLAio non abbandono la barca, che affondasse rimango su in cima.fino all'ultimo🤍🥺 amici21  alex  sognialcieloORO  sognialcielo mancano 600 copie spero che in 2 ore ce la facciamolo spero vivamente📀🙏 ",#amici21#alex#sognialcieloORO#sognialcielo,3,0.0,
