Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1474529548863746051,Alexsupporter,2021-12-24 23:56:54+00:00,0,Buon nataleeeAspettando Alex domani😂😂♥️ alex  amici21,#alex#amici21,5,0.875,Alex
1474520275756716043,Wendy💫🤍💜 || MV33 WORLD CHAMPION🇳🇱🦁🧡,2021-12-24 23:20:03+00:00,6,Buon Natale a tutti🎄❤️ Amici21  Mattia ,#Amici21#Mattia,3,0.0,Mattia
1474504853623910402,Albe Fanclub 🌄,2021-12-24 22:18:46+00:00,1,Albe via ig stories. Pronti per domani? 🎄  Albe  Amici21 ,#Albe#Amici21,3,0.0,Albe
1474496962066100227,Alexsupporter,2021-12-24 21:47:25+00:00,7,Alex vi dà la conferma del duetto ADOROOO ahahah alex  amici21 ,#alex#amici21,3,0.0,Alex
1474492569124057091,sognialcielo✰piadiner🌯,2021-12-24 21:29:57+00:00,0,"ora per tirarmi su,scrivi io e ti associo a un cuore Amici21  amemici20  Amicispoiler  alexwyse  luigistrangis  carolapuddu  caroligi  sissi  LDA  mattiazenzola  turbo  christianstefanelli  Mattia",#Amici21#amemici20#Amicispoiler#alexwyse#luigistrangis#carolapuddu#caroligi#sissi#LDA#mattiazenzola#turbo#christianstefanelli#Mattia,3,0.0,Alex;Sissi;Luigi;Carola
1474489889450340353,gre 🧚‍♀️,2021-12-24 21:19:18+00:00,0,giuro che se domani in puntata non ci sarà il duetto tra alex e luigi picchio tutta la gente che mi ha fatto credere in questa grande speranza irrealizzabile &lt;3  Amicispoiler  amici21  alex  luigi,#Amicispoiler#amici21#alex#luigi,4,0.34,Alex;Luigi
1474472628014436359,evil sandro,2021-12-24 20:10:43+00:00,0,non so più come dirti che ti amo alexino  Amici21  amici  alex  alexw  alexwyse ,#Amici21#amici#alex#alexw#alexwyse,3,0.0,Alex
1474468777802838018,.mannaggia.,2021-12-24 19:55:25+00:00,2,CARO MIO BABBO QUEST’ANNO DA TE VORREI…. Luigi  Amici21  luigistrangis  carolaeluigi  caroligi ,#Luigi#Amici21#luigistrangis#carolaeluigi#caroligi,3,0.0,Luigi
1474467947565531137,Bea🤍mi piace giocare💘,2021-12-24 19:52:07+00:00,2,Il trio delle meraviglie si è tagliato i capelli. luigi  alex  amici21  caroligi ,#luigi#alex#amici21#caroligi,3,0.0,Alex;Luigi
1474466873089703953,ᴄʜʀɪxᴏʙsᴇssɪᴏɴ,2021-12-24 19:47:51+00:00,0," no christian avvisa la prossima volta. Scherzo, riprenditi presto amore noi siamo vicini a te e alla tua splendida famiglia🤎  Amici21  Christian ",#Amici21#Christian,2,-0.296,Christian
