Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1475961664155574273,Silvia,2021-12-28 22:47:37+00:00,3,Abbiamo una settimana di tempo per provarci il più possibile! Abbiamo visto che quando ci mettiamo tutt* insieme possiamo fare l'impossibile con i suoi inediti quindi non molliamo!  Amici21  caroligi  luigistrangis  Luigi  muro  streammuro  spotify ,#Amici21#caroligi#luigistrangis#Luigi#muro#streammuro#spotify,3,0.0,
1475961055297814528,SUSANNINA De Panicis (ciao coglioni❤️),2021-12-28 22:45:12+00:00,2,E ricordatevi una cosa LA VERA IMPRERATRICE È QUESTA SISSI SI IMPERATRICE DI COPERTINE DI SPOTIFY  Sissi  amici21 ,#Sissi#amici21,3,0.0,Sissi
1475958179712442369,eric⁴,2021-12-28 22:33:46+00:00,1,"Io che apro twitter e vedo prima in tendenza  Sissi, pesando si stesse parlando di Sissi di  Amici21MORTO ","#Sissi,#Amici21MORTO",3,0.0,Sissi
1475953354597707784,marimar,2021-12-28 22:14:36+00:00,4,Alex mi pare che è il unico allievo di amici ad arrivare a tutte le range di età in questa edizione. E questo è una cosa da pochi artisti ❤️  sognialcieloORO  ALEX  alexwyse  Amici21 ,#sognialcieloORO#ALEX#alexwyse#Amici21,3,0.0,Alex
1475949242254610433,.mannaggia.,2021-12-28 21:58:15+00:00,0,non io che ricomincio a collezionare di nuovo tutti questi giornalini comel’anno scorso💛 Amici21  Luigi  luigistrangis  caroligi  amemici20  sangiovanni ,#Amici21#Luigi#luigistrangis#caroligi#amemici20#sangiovanni,5,0.6369,Luigi
1475943639675199488,elle,2021-12-28 21:36:00+00:00,0,Dimmi come come Come faccio a non pensare a te... AH NO Sissi  Amici21 ,#Sissi#Amici21,2,-0.4466,Sissi
1475942800776740867,eli & alex,2021-12-28 21:32:40+00:00,5,"manca poco per far arrivare ""sogni al cielo"" al disco d'oro, fate questi passaggi. il link della playlist per aumentare gli ascolti è questo:  Amici21  Alex ",#Amici21#Alex,3,0.0,Alex
1475942047710392325,saretta/alex'smalinconiastanaccount🦋🤍,2021-12-28 21:29:40+00:00,0,faccio anche io🔴inedito preferito di alex sognialcielo  trasilenzi  ammiraretutto  amici21  alex  starwyse  SognialcieloORO  amicispoiler ABBIAMO FINO AL 29 A MEZZANOTTE PER ACQUISTARE E STREAMMARE SOGNI AL CIELO PER IL 📀!!!!!!!!!!!!!!!,#sognialcielo#trasilenzi#ammiraretutto#amici21#alex#starwyse#SognialcieloORO#amicispoiler,3,0.0,Alex
1475940914644328469,Alessandra parte da zero🐯,2021-12-28 21:25:10+00:00,1,Tanto bella quanto sottovalutata 💔  amici21  luigistrangis  Luigi ,#amici21#luigistrangis#Luigi,4,0.2732,Luigi
1475934973026836483,Malcontenta,2021-12-28 21:01:33+00:00,0,Io così plagiata da  Amici21 che guardo Sissi e penso a lei: Sissi ,#Amici21#Sissi,3,0.0,Sissi
