Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1474160926110670850,Tw quello che mi piace,2021-12-23 23:32:08+00:00,0,Ti Amo piccola❤️‍🩹 Amici21  caroligi  carolasono sicura che andrà così ,#Amici21#caroligi#carolasono,3,0.0,
1474153650662559749,marimar,2021-12-23 23:03:13+00:00,0,Vi ricordate quel gioco del TOCA NON TOCA ..TOCA TOCA ??? Ok Questa è la mia ipotesi : a chi TOCA turno del cellulare ? TOCA a me .. a me non TOCA .... 😂Secondo me significa che avranno acceso ani cellulare per queste feste 😍  Amici21  Alex  alexWystarChe dite voi ??,#Amici21#Alex#alexWystarChe,4,0.4696,
1474152454832939011,Silvia,2021-12-23 22:58:28+00:00,1,Dopo la serata in cui Gigi ci ha dato gioie fate stream! Volume a 4 e lasciate andare Amici21  caroligi  luigistrangis  Luigi  ldarola ,#Amici21#caroligi#luigistrangis#Luigi#ldarola,4,0.4003,
1474148011022376962,Roberta,2021-12-23 22:40:48+00:00,0,"  Grazie! Credo che tra luca e carola e Luigi ed Elena ci sia solo dell' amicizia. Credo che ne Luigi che Luca siano dei tipi che rubbano la ""ragazza"" agli amici.  AMICI21  caroligi  ldarola  lda  elena  luigi",#AMICI21#caroligi#ldarola#lda#elena#luigi,3,0.0,Luigi;Elena
1474142037930881031,gre | in love with christian,2021-12-23 22:17:04+00:00,25,se vi va leggete è importante  amici21  christian ,#amici21#christian,3,0.0,
1474140682562551818,𝙐𝙧𝙡𝙖𝙣𝙙𝙤 𝙨𝙤𝙜𝙣𝙞 𝙖𝙡 𝙘𝙞𝙚𝙡𝙤 ✨🦋,2021-12-23 22:11:41+00:00,0,Sto ridendo da sola per la mia reazione ahahahah  AMICI21  Alex ,#AMICI21#Alex,2,-0.296,
1474137974975701004,Anna🥬,2021-12-23 22:00:56+00:00,0,"se qualcuno mai dovesse fare “al passo con i Kardashian"" versione italiana ""al passo con i Zenzonelli"" state sicuri che io la guarderei Amici21  Mattia  Christian ",#Amici21#Mattia#Christian,3,0.0,Mattia;Christian
1474137533818753030,elisa,2021-12-23 21:59:10+00:00,0,intanto sul mio privato  Amici21  dario ,#Amici21#dario,3,0.0,
1474136743263805444,marimar,2021-12-23 21:56:02+00:00,0,Buon natale Alex ❤️   AMICI21   alex  alexWystar ,#AMICI21#alex#alexWystar,3,0.0,Alex
1474129165863505920,Tony,2021-12-23 21:25:55+00:00,7,"Oggi non sono stato molto attivo ma ci tengo a dire una cosa: domani sarà la vigilia di Natale e solo chi sta seguendo per davvero Mattia sa cosa significhi per lui questo periodo, potrà trascorrerla lì con i suoi amici! Te lo meriti 🙏🏼Ti aspetto a Gennaio 😉  Amici21  Mattia ",#Amici21#Mattia,2,-0.5093,Mattia
1474128735355867136,evil sandro,2021-12-23 21:24:13+00:00,0,status : piangendo  Amici21  Alex  alexwyse  alexw ,#Amici21#Alex#alexwyse#alexw,3,0.0,
1474124247190712331,Giulia0328,2021-12-23 21:06:23+00:00,0,"Io l'avevo detto che queste vacanze avrebbero dato i loro frutti. Guardate quante ne stanno facendo in un giorno, pensate fino a Gennaio cosa potranno combinare  Amici21  caroligi  cristiano  LDA  Alex",#Amici21#caroligi#cristiano#LDA#Alex,3,0.0,
1474123606414311425,𝙲𝚑𝚒𝚊𝚛𝚊 🩰🦋🤍,2021-12-23 21:03:50+00:00,1,Io stra fiera di questo bimbo 🥺🥺  Amici21  albe ,#Amici21#albe,3,0.0,
1474115595528462343,Albe Fanclub 🌄,2021-12-23 20:32:00+00:00,3,"🚨 INFO 🚨Io e  abbiamo organizzato uno stream party per far arrivare ""Millevoci"" al disco d'oro il prima possibile.Per chi vuole partecipare questa è la playlist:  Il party durerà dalle 10:30 alle 12:30 di domani! ✨ Albe  Amici21",#Albe#Amici21,5,0.7901,
1474100882929246218,lu🕺,2021-12-23 19:33:32+00:00,5,"🔴🔴🔴stream di ieri vs oggi🔴🔴🔴sono scesi tantissimo, vogliamo fare qualcosa!!! luigi è li per cantare, tutto il resto passa in secondo piano  amici21  caroligi  carolaeluigi  luigi  luigistrangis ",#amici21#caroligi#carolaeluigi#luigi#luigistrangis,3,0.0,Rea;Luigi
1474098441710145536,Lea Green,2021-12-23 19:23:50+00:00,4,Mancano come l'aria 🥺❤️---------------------------- Amici21  Christian  Mattia  ,#Amici21#Christian#Mattia,3,0.0,Christian;Mattia
1474098050385727491,boh,2021-12-23 19:22:17+00:00,0,a una mia amica non piacciono christian e mattia che faccio?  Mattia  Christian  Amici21,#Mattia#Christian#Amici21,2,-0.296,Christian
1474093781603475458,marimar,2021-12-23 19:05:19+00:00,0,Daii suuuu ! ❤️ facciamolo volare ancora ✨ Alex  alexWystar  Amici21 ,#Alex#alexWystar#Amici21,4,0.3802,
1474091109898936328,Francesca🎩🎸,2021-12-23 18:54:42+00:00,0,Dai che forse ce la si fa per l'oro Alex  amici21 ,#Alex#amici21,3,0.0,Alex
1474090225710342145,Alexsupporter,2021-12-23 18:51:11+00:00,4,Che inutili le giornate senza daytime su Alex alex  amici21 ,#alex#amici21,3,0.0,Alex
1474088084329349133,Erika Di Biasi,2021-12-23 18:42:41+00:00,8,"Si parla troppo poco della dolcezza di Nicole con Carola,quel quaderno strappato per farle superare i le insicurezze mi rende debole🤧Felice che sia circondata da persone che l'hanno capita e che le vogliono davvero bene perché merita tanto amore🌸❤️  Amici21  Carola  caroligi ",#Amici21#Carola#caroligi,3,0.0,Nicole;Carola
1474082319392722945,Francesca🎩🎸,2021-12-23 18:19:46+00:00,0,"Quel 3% che ha votato ""insufficiente"" ha urgentemente bisogno di una visita da un bravo otorino  Alex  amici21 ",#Alex#amici21,5,0.5859,
1474079644609622019,Silvia,2021-12-23 18:09:09+00:00,0,So che i dt sono in pausa però dobbiamo continuare a fare streamVolume a 4 e lasciate andare se possibile 24 su 24. Interagendo ogni tanto di giorno con l'app Amici21  caroligi  luigistrangis  Luigi  ldaroli,#Amici21#caroligi#luigistrangis#Luigi#ldaroli,3,0.0,
1474060382541074445,sottonaa__,2021-12-23 16:52:36+00:00,2,nel dubbio streammate sia MILLE voci che MILLE parole  amici21  aka7even  albe ,#amici21#aka7even#albe,3,0.0,
