Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1467270843537698817,Effe,2021-12-04 23:13:24+00:00,0,Comunque non ci siamo soffermati abbastanza sulle bellissime mani di  mattia 😍  amici21,#mattia#amici21,4,0.4588,
1467258350387830788,Albe Fanclub 🌄,2021-12-04 22:23:45+00:00,3,"""Millevoci"" ha superato le 5 milioni di streams! 🗣️ Albe  Amici21 ",#Albe#Amici21,4,0.4003,Albe
1467257313954340874,marimar,2021-12-04 22:19:38+00:00,1,Facciamole questo regalo prima che finisca il anno :DISCO DI ORO per SOGNI AL CIELO ❤️ amici  Amicispoiler  AMICI21  alex  Sanremo2022 ,#amici#Amicispoiler#AMICI21#alex#Sanremo2022,3,0.0,
1467256610141650954,Albe Fanclub 🌄,2021-12-04 22:16:50+00:00,4,La mamma di Albe via ig 🤍  Albe  Amici21 ,#Albe#Amici21,3,0.0,Albe
1467255193557417987,Albe Fanclub 🌄,2021-12-04 22:11:13+00:00,1,Albe durante le prove generali per la puntata di domani.  Albe  Amici21 ,#Albe#Amici21,3,0.0,
1467253612409671680,Albe Fanclub 🌄,2021-12-04 22:04:56+00:00,2,I brani e gli artisti che Albe ha ascoltato di più nel 2021! 🌟  Albe  Amici21 ,#Albe#Amici21,4,0.4003,Albe
1467250132353785862,Amici😛🕺💜,2021-12-04 21:51:06+00:00,14,"""Sei felice per Chri?""""No, di più. Esiste qualcosa di più della felicità? Ecco sono più che felice. Lui è sè stesso e sono felice di questo""+La Signora Anna che si commuove parlando di un'esibizione di ChriHO FINITO I FAZZOLETTI 😭 Christian  Amici21",#Christian#Amici21,2,-0.5362,Christian
1467241240227991555,Alexsupporter,2021-12-04 21:15:46+00:00,0,Che pulcino in questa foto🥺 amici21  alexwyse  alex ,#amici21#alexwyse#alex,3,0.0,Alex
1467236662661025805,Erika Di Biasi,2021-12-04 20:57:34+00:00,0,La regina è tornata con i suoi like e i pianeti si sono allineati. Quanto mi era mancata questa bubina🤧❤️  Amici21  Carola ,#Amici21#Carola,4,0.3612,
1467236567441985538,LUISA 🌈💫💜,2021-12-04 20:57:12+00:00,2,Aspettando l'inedito nuovo per blessarmi l'orecchie con la sua arte ❤️  amici21  LDA ,#amici21#LDA,3,0.0,LDA
1467228325240320004,Alessia,2021-12-04 20:24:27+00:00,0,Il disordine è un mare di desideriDi quelli ma tu ancora non mi crediEntri nei miei sogni e dai dimmi che cosa vediDue cuore spezzati se uniti si fanno interiOgni bacio cheMi dai la vita si allunga di un giorno❤️❤️  lucastreamingparty  LDA  amici21,#lucastreamingparty#LDA#amici21,3,0.0,
1467227166211461125,Alessia,2021-12-04 20:19:50+00:00,0,Noi che balliamo intorno a bordo di un cratereChe con te accanto tutto il mondo non si vedeGli occhi marroni son montagne senza neveChe se mi guardano poi non respiro bene da un po' lucastreamingparty  LDA  amici21,#lucastreamingparty#LDA#amici21,3,0.0,
1467226637209120769,Alessia,2021-12-04 20:17:44+00:00,0," Amici21 E tutto il bello che c'éSe ti guardo so cheOra é vicino a meNon trovo le parole (no, no mai)Se poi parla il cuore (tu lo sai)Che racconta d'amore (ma non vuoi)Tu non vuoi Sai❤️  lucastreamingparty  LDA  amici21",#Amici21#lucastreamingparty#LDA#amici21,2,-0.296,
1467226376675672068,Alessia,2021-12-04 20:16:42+00:00,0,nelle mie parole lo so che ricordiIl rumore delle onde stesi sugli scogliNon spegni i sogni se non apri gli occhiTu mi accarezzi i brividi quando mi tocchiVorrei capirti ma non lo vorrestiChe chi ti legge dentro lo detesti  LDA  lucastreamingparty  Amici21,#LDA#lucastreamingparty#Amici21,3,0.0,
1467225200827801601,Alessia,2021-12-04 20:12:02+00:00,0,Ti prego amore non devi cambiare le tue carezze fanno bene al cuore mi togli il fiato e non mi fai parlare io ti amo da morire ma tu non lo sai ❤️❤️❤️perché amiamo quello che fa male cio che fa bene lo lasciamo andare❤️  lucastreamingparty  LDA  Amici21,#lucastreamingparty#LDA#Amici21,3,0.0,
