Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1472333974651428871,M4r7i,2021-12-18 22:32:28+00:00,0,Io che mi sento ridicola perché ho postato un  tiktok dove canto  sognialcielo di  alex sapendo di non potergli mai rendere giustizia.  amici21 quest’anno mi fa sentire in colpa per tutto.🥲,#tiktok#sognialcielo#alex#amici21,3,0.0,Alex
1472333271522500613,Mary,2021-12-18 22:29:41+00:00,2,"DIMMI COME COME, COME FACCIO A NON PENSARE A TE PER ORE ORE  Amici21  unprofessore  sissi   MareFuori ",#Amici21#unprofessore#sissi#MareFuori,3,0.0,
1472314016940937218,Alexsupporter,2021-12-18 21:13:10+00:00,2,Se non avete niente da fare vi ricordo di ascoltare (spotify premium) ed acquistare sogni al cielo; dai che dobbiamo farcela!!!💪♥️Con iphon su itunes a 99.Con android su amazon music a 1.29 amici21  alex  AlexWystar,#amici21#alex#AlexWystar,5,0.7767,Alex
1472311707217317899,Erika Di Biasi,2021-12-18 21:03:59+00:00,4,"""Amore mio torno dai""😭😭E io sento la sua voce ""Amò, tesò"" che mi rimbomba nelle orecchie. Che colpo al cuore,non ti perdono Mariaaaaaaa💔  Amici21  Carola  Guido  caroligi ",#Amici21#Carola#Guido#caroligi,1,-0.6249,Carola
1472306461149732865,bibibobo,2021-12-18 20:43:09+00:00,7,ma solo io noto una somiglianza assurda?  amici21  alexwyse  rea ,#amici21#alexwyse#rea,3,0.0,
1472303930801537025,Erika Di Biasi,2021-12-18 20:33:05+00:00,15,"Ma la tenerezza di Carola sotto il post del maestro😭🤧🤏Non vi perdonerò mai per averci privato anche di questa amicizia e soprattutto di un loro passo a due.""Guidolino"" manchi a tutti💔  Amici21  Carola  Guido  caroligi ",#Amici21#Carola#Guido#caroligi,2,-0.25,Carola
1472289188406083591,Alexsupporter,2021-12-18 19:34:30+00:00,4,Devo aspettare ancora 17 ore e 22 minuti per sentir cantare Falling da Alex amici21  alex ,#amici21#alex,3,-0.1531,Alex
1472288255735382017,Silviass,2021-12-18 19:30:48+00:00,9,Anche secondo Alex è una delle amicizie più belle la loro ❤️🥺debole per loro due insieme  Amicispoiler  amici2021  alexwyse  LDA   Amici21 ,#Amicispoiler#amici2021#alexwyse#LDA#Amici21,3,0.0,Alex
1472276663811596288,happily0611,2021-12-18 18:44:44+00:00,3,"Scusa ieri ha totalizzato 43 mila stream.Per pochissimi stream non è entrata nella Top200, continuiamo ad ascoltarla che stiamo comunque salendo 💪🏻💙  Amici21  LDA ",#Amici21#LDA,5,0.765,
1472269951176224773,C✨,2021-12-18 18:18:04+00:00,0,Vi piace Crytical??  Crytical  Amici21(Ultimo sondaggio).,#Crytical#Amici21(Ultimo,3,0.0,Crytical
