Id,Screen_name,Created_at,Retweet,Text,Hashtags,Sentiment,Compound,Ents
1470885089030639619,𝙳𝚎𝚗𝚒𝚜𝚎,2021-12-14 22:35:07+00:00,1,Queste sono delle palesi richieste di aiuto. Mattia che devi dirci?💀  Amici21  Mattia ,#Amici21#Mattia,3,0.0,Mattia
1470880806033833986,Roberta🪁,2021-12-14 22:18:06+00:00,3,Per me sta tutto in quel “siamo” che non è un “sono”🤏🏻🥺 meriti tutto🌟  AMICI21  Alex ,#AMICI21#Alex,3,0.0,Alex
1470872029763096580,Benedetta 🙆🏻‍♀️,2021-12-14 21:43:14+00:00,0,Da notare la faccia di Carola da ultimo che è stata la stessa mia quando ho visto la prima volta questa esibizione di Christian e mi sono innamorata perdutamente 😍💙 Amici21  Christian  ,#Amici21#Christian,5,0.7184,Carola;Christian
1470869849924673540,lulu🦋,2021-12-14 21:34:34+00:00,0,chi sono i vostri protetti di quest'anno tra i cantanti ?  Amici21I miei zio gigi  luigistrangis Luca  LDA Alex  alexwyse,#Amici21I#luigistrangis#LDA#alexwyse,3,0.0,Luigi
1470867759072481290,Alexsupporter,2021-12-14 21:26:15+00:00,2,È spettacolare❤ amici21  alex  alexwyse  ,#amici21#alex#alexwyse,5,0.6369,
1470867694098464776,Albe Fanclub 🌄,2021-12-14 21:26:00+00:00,0,Albe parla con la sua prof. Anna Pettinelli:   Albe  Amici21,#Albe#Amici21,3,0.0,
1470866435731869698,mati❤️‍🔥,2021-12-14 21:21:00+00:00,1,‼️se vi piace luigi votatelo nel profilo  oreo_italia su instagram‼️ luigistrangis  Amici21  Luigi  caroligi  amici  Amicispoiler ,#luigistrangis#Amici21#Luigi#caroligi#amici#Amicispoiler,3,0.0,Luigi
1470859737197690892,Silvy Pie,2021-12-14 20:54:23+00:00,0, Spero di vedervi ancora ballare insieme 💪🏻✨  Amici21  Christian  Mattia,#Amici21#Christian#Mattia,4,0.3182,Christian;Mattia
1470855565794590724,C✨,2021-12-14 20:37:48+00:00,0,"Nn vedo l'ora che arrivi il momento in cui Mattia e Christian fanno una diretta, e dicono che tra loro due c'è solo una bellissima amicizia, così poi voglio vedere cosa dice, quella che li scippa (LSU) sara_ love ecc..  Mattia  Christian  Amici21",#Mattia#Christian#Amici21,5,0.6369,Mattia;Christian
1470853594131927042,ta_ls,2021-12-14 20:29:58+00:00,4,CIAONE ..😍❤️  lda  elena  amici21 ,#lda#elena#amici21,4,0.4588,
1470852103883141141,Amici🕺🕺,2021-12-14 20:24:03+00:00,2,"Comunque palese che Christian non entra più su Twitter perché sa che suo padre lo sta perculando e non è pronto a vedere tutto ciò ahahaPovero Chri, ti vogliamo bene &lt;3 Amici21  Christian",#Amici21#Christian,3,0.0,Christian
1470851696930832392,Arianna Campione🦋,2021-12-14 20:22:26+00:00,0,"🕯🍋Eh niente ragazzi, speriamo che il Natale, Capodanno e Epifania porteranno consigli a loro sopratutto a noi🕯🍋. CI MANCATE  carolingi  carolapuddu  Luigi  Amici21   ",#carolingi#carolapuddu#Luigi#Amici21,3,0.0,Luigi
1470851318520729617,La smetti di ballare senza di me? 🩰🎸,2021-12-14 20:20:56+00:00,1,"Invece di perdere tempo a scrivere cazzate, concentratevi sulla sua arte, sulla sua voce e sulla persona meravigliosa che è 💛Ogni volta mi arrivi sempre di più e mi emozioni come nessuno ha fatti mai.VOTATE GIGI  Amici21  Luigi ",#Amici21#Luigi,4,0.34,Luigi
1470851300287991810,ta_ls,2021-12-14 20:20:51+00:00,2,Li amooo  amici21  lda  elena ,#amici21#lda#elena,3,0.0,
1470850413603831815,carbonara,2021-12-14 20:17:20+00:00,2,Sono qui per dirvi che ragalo copie di sogni al cielo di Alex  su iTunes se qualcuno di vuoi vuole riceverla mi contatti  Amici21  Alex,#Amici21#Alex,3,0.0,Alex
1470848184742256640,aurora guidi,2021-12-14 20:08:28+00:00,2,"le ship più belle di sempre, soprattutto di tutte le edizioni di amici 🥺   Amici16  Fede  Riki  rederica  Amici21  Serena  Alex  serenalex 🛐🛐 ",#Amici16#Fede#Riki#rederica#Amici21#Serena#Alex#serenalex,4,0.5267,Serena
1470846202535190536,sogni al cielo~☁︎,2021-12-14 20:00:36+00:00,0," aisha  amici21allo a me piace aisha e tutto ma 5 clip a settimana di lei perché è insicura anche no una,due volte okay ma no ci sono anche altri! es:chri,matti alex ecc. di loro 1 clip a settimana e di lei 7 no grazie il messaggio è bello ma stop poi ci si stanca eh!",#aisha#amici21allo,1,-0.7568,
1470843490028380162,Unnomenonancorainuso,2021-12-14 19:49:49+00:00,0,State ascoltando  muro  vivo e  partiròdazero ? Road to orooooooooooo daje  luigi  caroligi  amici21,#muro#vivo#partiròdazero#luigi#caroligi#amici21,3,0.0,Luigi
1470841474476609538,Ariel_ary92,2021-12-14 19:41:49+00:00,1,Ops 💅Lui può.  amici21  LDA ,#amici21#LDA,3,0.0,LDA
1470838127325548558,Alexsupporter,2021-12-14 19:28:31+00:00,14,"Ragazzi per Sogni al cielo mancano 2.687 copie da acquistare.Mi raccomando acquistate conApple = su Itunes a 99.Android = su Amazon music 1.29Dobbiamo farcela per il 31 dicembre, dopodichè le stime passeranno a 50.000 copie per il disco d'oro.Forza!!!💪 alex  AMICI21",#alex#AMICI21,4,0.3769,Alex
1470835856005021703,Gaia♡,2021-12-14 19:19:29+00:00,0,Vivere sempre senza giudizi  alex  amici21  ammiraretutto  ,#alex#amici21#ammiraretutto,3,0.0,
1470833765287137294,Amici🕺🕺,2021-12-14 19:11:11+00:00,2,Mi credete se vi dico che è Mattia?Io l'avrei riconosciuto solo per la maglia sinceramente ahahah Amici21  Mattia ,#Amici21#Mattia,3,0.0,Mattia
1470833310540701718,Vincenzo Porcelli,2021-12-14 19:09:22+00:00,0, Albe e  Alex molto vicini al disco d'oro (35.000 copie). 📀Spingiamo daje♥️ Amici21 ,#Albe#Alex#Amici21,5,0.6369,Alex
